Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences,cluster
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,ARL6IP5,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,BCL2,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,BRCA1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,CAT,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,CCND1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,CDH1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,CTNNB1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,CXCL8,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,EHMT2,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,FN1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,FOS,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,GSK3B,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,IL6,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,IL7R,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,IRS1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,JUN,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,MDM2,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,MMP14,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,MMP9,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,MYC,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,NCF1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,NFKB1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,NOS2,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,POR,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,PXN,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,RAC1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,RELA,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,SLC16A1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,SOD2,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,STAT3,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,TGFB1,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,TP53,1
Aspirin,D001241,"Cell Transformation, Neoplastic",MESH:D002471,49.4,TRP53,1
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,EGFR,4
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,ERBB2,4
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,H2AX,4
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,IDO1,4
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,PTGS2,4
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,VEGFA,4
Aspirin,D001241,"Neoplasm Recurrence, Local",MESH:D009364,12.1,YWHAZ,4
Aspirin,D001241,"Neoplasm Regression, Spontaneous",MESH:D009365,3.71,TGFB1,0
Aspirin,D001241,Carcinogenesis,MESH:D063646,3.92,CAV1,0
Aspirin,D001241,Carcinogenesis,MESH:D063646,3.92,ERBB2,0
Aspirin,D001241,"Neoplastic Cells, Circulating",MESH:D009360,4.62,ERBB2,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,ACTB,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,ADAMTS1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,AHR,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,ALDOA,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,CAT,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,CCL2,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,CDH1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,CTNNB1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,CTSB,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,CYP2E1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,DEK,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,EDNRB,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,EGFR,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,FN1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,HGF,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,HMOX1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,IL1B,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,IL1RN,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,IL6,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,ITGA5,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,MAPK1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,MAPK3,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,MMP14,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,MMP2,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,MMP3,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,MMP9,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,PLAUR,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,RELA,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,S100A11,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,S100A4,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,SLC6A12,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,SOD2,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,SUMO1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,TF,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,TGFB1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,TGIF1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,TIMP1,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,TNF,0
Aspirin,D001241,Neoplasm Invasiveness,MESH:D009361,47.54,XRCC3,0
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,ABCB1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,ABCC4,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,ACE,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,AHR,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,ALDOA,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,CAT,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,CAV1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,CD44,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,CDH1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,CSTA,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,CTNNB1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,DEK,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,EGFR,7
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,EHMT2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,ENPP2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,ERBB2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,EZR,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,GDF15,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,HGF,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,HSPA1A,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,IL18,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,IL2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,IL6,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,LCN2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,MAPK1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,MAPK3,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,MMP2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,MMP9,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,MYC,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,OSM,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,PLAUR,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,PRNP,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,PTGS2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,PXN,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,RAC1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,RB1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,S100A4,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,SERPINA1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,SERPINB5,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,SIRT1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,SOD2,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,SPP1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,STAT3,1
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TGFB1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TGIF1,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TNF,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TNFSF10,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TP53,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TRP53,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,TYMP,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,VEGFA,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,VIP,3
Aspirin,D001241,Neoplasm Metastasis,MESH:D009362,75.67,YWHAE,3
Aspirin,D001241,Lymphatic Metastasis,MESH:D008207,9.82,ERBB2,0
Aspirin,D001241,Lymphatic Metastasis,MESH:D008207,9.82,MT1A,0
Aspirin,D001241,Lymphatic Metastasis,MESH:D008207,9.82,MTOR,0
Aspirin,D001241,Lymphatic Metastasis,MESH:D008207,9.82,SOD2,0
Aspirin,D001241,Lymphatic Metastasis,MESH:D008207,9.82,STAT3,1
Aspirin,D001241,"Neoplasm, Residual",MESH:D018365,3.98,IL2,0
Aspirin,D001241,Neoplasm Seeding,MESH:D009366,4.36,CDH1,0
Atropine,D001285,"Neoplasm Recurrence, Local",MESH:D009364,8.22,EGFR,4
Atropine,D001285,"Neoplasm Recurrence, Local",MESH:D009364,8.22,KIT,4
Atropine,D001285,"Neoplasm Recurrence, Local",MESH:D009364,8.22,PTGS2,4
Atropine,D001285,"Neoplasm Regression, Spontaneous",MESH:D009365,4.51,TGFB1,0
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,CTNNB1,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,EDN1,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,FOS,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,IL6,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,JUN,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,MAPK8,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,NOS2,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,PTK2,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,PXN,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,RELA,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,TGFB1,1
Atropine,D001285,"Cell Transformation, Neoplastic",MESH:D002471,22.3,TP53,1
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,BCAR1,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,CCL5,2
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,CTNNB1,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,EGFR,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,IL1B,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,IL6,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,MAPK1,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,MAPK3,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,PTK2,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,RELA,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,RHOA,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,TGFB1,0
Atropine,D001285,Neoplasm Invasiveness,MESH:D009361,22.87,TNF,0
Atropine,D001285,Carcinogenesis,MESH:D063646,3.95,ABL1,0
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,CREB1,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,CTNNB1,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,EGFR,7
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,EZR,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,IL6,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,MAPK1,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,MAPK3,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,NPPA,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,PTGS2,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,PXN,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,TGFB1,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,TNF,3
Atropine,D001285,Neoplasm Metastasis,MESH:D009362,21.99,TP53,3
Auranofin,D001310,"Neoplasm Recurrence, Local",MESH:D009364,3.2,PTGS2,4
Auranofin,D001310,Lymphatic Metastasis,MESH:D008207,3.81,STAT3,1
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,IL6,3
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,PTGS2,3
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,RB1,3
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,STAT3,1
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,TLR4,3
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,TNF,3
Auranofin,D001310,Neoplasm Metastasis,MESH:D009362,14.9,TXN,3
Auranofin,D001310,"Cell Transformation, Neoplastic",MESH:D002471,10.61,BCL2,1
Auranofin,D001310,"Cell Transformation, Neoplastic",MESH:D002471,10.61,IL6,1
Auranofin,D001310,"Cell Transformation, Neoplastic",MESH:D002471,10.61,RELA,1
Auranofin,D001310,"Cell Transformation, Neoplastic",MESH:D002471,10.61,SOD1,1
Auranofin,D001310,"Cell Transformation, Neoplastic",MESH:D002471,10.61,STAT3,1
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,HMOX1,0
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,IL1B,0
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,IL6,0
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,RELA,0
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,TLR4,0
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,TNF,0
Auranofin,D001310,Neoplasm Invasiveness,MESH:D009361,15.38,TXN,0
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,AHR,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,ANXA1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,CDH1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,CDH2,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,CREB1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,CXCL12,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,DAPK1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,DPYD,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,ESR1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,HGF,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,ID1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,IL2,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,IL6,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,ITGB1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,MMP1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,MMP9,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,MYC,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,NPPA,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,PML,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,PTEN,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,SOX9,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,SP1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,STAT3,1
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,TGFB1,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,TNF,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,TNFSF10,3
Azacitidine,D001374,Neoplasm Metastasis,MESH:D009362,41.21,VIM,3
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,AR,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,CHST14,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,CREB3L4,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,ESR1,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,H2AX,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,KLK3,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,PITX3,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,SOX2,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,TPD52,4
Azacitidine,D001374,"Neoplasm Recurrence, Local",MESH:D009364,27.6,WNT10B,4
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,ADAMTS1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,AHR,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,ANXA1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,CDH1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,CDH2,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,CDKN2A,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,CXCL12,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,DNMT1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,ESR1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,HGF,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,HMGA2,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,IL1B,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,IL6,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,ITGB1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,KRT19,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,LDHB,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,MMP1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,MMP9,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,NCAM1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,PKM,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,PTEN,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,RELA,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,RPSA,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,SOX9,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,SP1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,TGFB1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,TIMP1,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,TNF,0
Azacitidine,D001374,Neoplasm Invasiveness,MESH:D009361,48.12,VIM,0
Azacitidine,D001374,"Neoplasm, Residual",MESH:D018365,4.36,IL2,0
Azacitidine,D001374,Carcinogenesis,MESH:D063646,3.23,CDKN2A,0
Azacitidine,D001374,Lymphatic Metastasis,MESH:D008207,10.23,ANXA1,0
Azacitidine,D001374,Lymphatic Metastasis,MESH:D008207,10.23,CDKN2A,0
Azacitidine,D001374,Lymphatic Metastasis,MESH:D008207,10.23,STAT3,1
Azacitidine,D001374,Lymphatic Metastasis,MESH:D008207,10.23,TSHR,0
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,BCL2,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,CCND1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,CDH1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,ENO2,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,ESR1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,IL6,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,KRT19,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,MDM2,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,MMP9,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,MYC,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,OCLN,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,PROM1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,PTEN,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,RELA,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,SOD1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,SP1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,STAT3,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,TGFB1,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,VIM,1
Azacitidine,D001374,"Cell Transformation, Neoplastic",MESH:D002471,29.97,WNT5A,1
Azacitidine,D001374,Neoplasm Seeding,MESH:D009366,4.74,CDH1,0
Azacitidine,D001374,"Neoplasm Regression, Spontaneous",MESH:D009365,4.09,TGFB1,0
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,AKR1C1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,AKR1C2,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,ALDH1A1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,CXCL8,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,CXCR4,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,EZH2,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,FOS,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,GCLC,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,IGF1R,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,IL6,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,IRS1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,JUN,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,NOS2,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,PHGDH,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,PIM1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,PROM1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,RAC1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,SLC40A1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,SOD2,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,STAT3,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,TGFB1,1
Azathioprine,D001379,"Cell Transformation, Neoplastic",MESH:D002471,23.04,TP53,1
Azathioprine,D001379,"Neoplasm Recurrence, Local",MESH:D009364,6.25,H2AX,4
