Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences,cluster
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CALU,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CAT,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CCL2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CCL5,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CDH1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CDH2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CFL1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CHI3L1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CTBP2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CTNNB1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CTSD,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CTU2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CXCL12,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CXCR4,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,CYP2E1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,DNMT1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EDNRB,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EEF2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EGF,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EGFR,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EIF4E,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ELP1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EN1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ENO1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EPO,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,EPS8,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ESR1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,FN1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,FOXP1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,H19,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HGF,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HIF1A,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HMGA2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HMGCS2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HMOX1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HPSE,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,HRAS,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,IGF1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,IL1B,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,IL1RN,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,IL6,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,INS,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ITGA5,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ITGB1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ITPK1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,KDM1A,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,KRT19,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,LDHB,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,LEF1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,LOXL2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MALAT1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MAPK1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MAPK3,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MMP1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MMP2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MMP3,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MMP9,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MT2A,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MT3,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MYD88,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,MYLK,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,NFE2L2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,NOTCH2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,NRG1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,PKM,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,PLAU,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,PLAUR,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,PRDX2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,PTEN,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,RECK,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,RELA,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,RHOA,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,RPSA,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,S100A11,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,S100A4,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SEPTIN9,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SET,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SLC39A10,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SMPD1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SNAI1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SNAI2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SOD2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SORL1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SOX11,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SOX9,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,SRC,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TF,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TGFB1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TGIF1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TIMP1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TIMP3,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TLN1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TLR4,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TNF,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TP53BP2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TRPM7,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TWIST1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,TXN,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,VIM,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ZBTB16,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ZEB1,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ZEB2,6
Dexamethasone,D003907,Neoplasm Invasiveness,MESH:D009361,57.98,ZFP36,6
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,AKR1C1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,AKR1C3,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,ALDH1A1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,APC,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,BCL2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CAT,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CCND1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CDH1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CLDN1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CTBP2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CTNNB1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CXCL8,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,CXCR4,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,EBF1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,EDN1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,EGF,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,ENO2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,ERRFI1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,ESR1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,EZH2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,FN1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,FOS,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,GCLC,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,GSK3B,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,HIF1A,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,HRAS,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,IGF1R,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,IL6,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,IL7R,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,IRS1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,JUN,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,KRT14,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,KRT19,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,KRT5,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,LGALS3,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,LOXL2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MAPK8,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MIR106A,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MIR205,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MMP9,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MUC1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MYC,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,MYD88,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,NCF1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,NFKB1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,NOS2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,NOTCH1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,NRG1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,NSD2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,OCLN,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,PARG,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,PHGDH,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,PIM1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,POR,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,PTEN,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,RAC1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,RELA,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SATB2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SLC2A1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SLC40A1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SNAI1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SOD1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SOD2,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,STAT3,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,SUV39H1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TFRC,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TGFB1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TNFAIP3,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TP53,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TP63,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TRP53,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,TSC22D1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,VIM,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,ZEB1,0
Dexamethasone,D003907,"Cell Transformation, Neoplastic",MESH:D002471,25.49,ZEB2,0
Dexamethasone,D003907,Anaplasia,MESH:D000708,3.0,HIF1A,3
Dexamethasone,D003907,"Neoplasm Regression, Spontaneous",MESH:D009365,2.77,TGFB1,3
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ABCB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ABCC4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ACE,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ACKR3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ADORA2B,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,AGTR1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,AGTR2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,AHR,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ALDOA,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ALOX5,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ANGPTL4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ANXA1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ANXA4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CAT,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CAV1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CCL20,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CCN4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CDH1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CDH2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CFL1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CREB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CSF1R,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CSF3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CSTA,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CTNNB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CTU2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CXCL12,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CXCR4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,CYP19A1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,DAPK1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,DIO3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EEF1B2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EEF2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EGF,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EGFR,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EIF4A2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EML4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ENPP2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,EPO,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ERBB2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ERBB3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ERCC4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ERP29,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ESR1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,FLT1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,GDF15,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,GJB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,GPCPD1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,HGF,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,HPSE,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,HSP90AA1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,HSPA1A,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,IBSP,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ID1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,IGF1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,IL18,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,IL2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,IL6,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ITGB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,LCN2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,LEF1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,LGALS3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,LLGL2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,LY96,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MALAT1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MAPK1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MAPK3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MAPK9,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MIR106A,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MIR130A,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MIR130B,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MIR181D,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MIR205,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MIR20B,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MMP1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MMP2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MMP9,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MTHFR,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MYC,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,MYLK,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,NCOA1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,NDRG1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,NFE2L2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,NPPA,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,OGN,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PIK3C2B,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PIK3CA,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PLAU,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PLAUR,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PPIA,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PTEN,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,PTGS2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,RAC1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,RB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,RECK,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,RHOC,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,ROR1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,S100A4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SERPINA1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SIRT1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SNAI1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SNAI2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SOD2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SOX9,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,SPP1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,STAT1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,STAT3,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TFPI2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TGFB1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TGFBR2,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TGIF1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TLR4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TNF,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TNFAIP8,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TNFSF10,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TP53,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TP63,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TPM4,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TRP53,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TWIST1,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TXN,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,TYMP,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,VEGFA,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,VIM,6
Dexamethasone,D003907,Neoplasm Metastasis,MESH:D009362,65.31,YAP1,6
Dexetimide,D003909,"Cell Transformation, Neoplastic",MESH:D002471,4.22,KCNH2,3
Dextroamphetamine,D003913,"Cell Transformation, Neoplastic",MESH:D002471,14.57,BCL2,0
Dextroamphetamine,D003913,"Cell Transformation, Neoplastic",MESH:D002471,14.57,CAT,0
Dextroamphetamine,D003913,"Cell Transformation, Neoplastic",MESH:D002471,14.57,CD34,0
Dextroamphetamine,D003913,"Cell Transformation, Neoplastic",MESH:D002471,14.57,FOS,0
Dextroamphetamine,D003913,"Cell Transformation, Neoplastic",MESH:D002471,14.57,IL6,0
