Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences,cluster
Hydrochlorothiazide,D006852,Neoplasm Invasiveness,MESH:D009361,4.1,CCL2,0
Hydrochlorothiazide,D006852,Neoplasm Invasiveness,MESH:D009361,4.1,CDKN2A,0
Hydrocortisone,D006854,Anaplasia,MESH:D000708,4.52,HIF1A,0
Hydrocortisone,D006854,"Neoplasm, Residual",MESH:D018365,10.57,CSF2,0
Hydrocortisone,D006854,"Neoplasm, Residual",MESH:D018365,10.57,IL2,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,ANXA1,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,CCL2,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,CTNNB1,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,CYP2E1,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,EGF,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,EPO,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,ESR1,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,HGF,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,HIF1A,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,IGF1,2
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,IL1B,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,IL6,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,INS,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,ITGA5,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,MAPK1,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,MAPK3,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,MMP2,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,MMP9,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,NFE2L2,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,RELA,6
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,TGFB1,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,TLR4,0
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,TNF,3
Hydrocortisone,D006854,Neoplasm Invasiveness,MESH:D009361,44.58,ZFP36,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,AKR1C1,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,AKR1C2,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,AKR1C3,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,CTNNB1,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,CXCL8,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,EGF,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,ERRFI1,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,ESR1,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,GCLC,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,HIF1A,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,IGF1R,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,IL6,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,MMP9,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,NOS2,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,OCLN,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,RELA,6
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,SLC2A1,0
Hydrocortisone,D006854,"Cell Transformation, Neoplastic",MESH:D002471,31.84,TGFB1,0
Hydrocortisone,D006854,Lymphatic Metastasis,MESH:D008207,5.79,ANXA1,0
Hydrocortisone,D006854,Lymphatic Metastasis,MESH:D008207,5.79,MT1A,0
Hydrocortisone,D006854,Carcinogenesis,MESH:D063646,5.31,CAV1,0
Hydrocortisone,D006854,Carcinogenesis,MESH:D063646,5.31,NFE2L2,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,ABCB1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,ANXA1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,CAV1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,CTNNB1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,EGF,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,EPO,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,ESR1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,HGF,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,IGF1,2
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,IL2,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,IL6,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,MAPK1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,MAPK3,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,MMP2,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,MMP9,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,NFE2L2,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,NPPA,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,PTGS2,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,SIRT1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,SPP1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,TGFB1,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,TLR4,0
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,TNF,3
Hydrocortisone,D006854,Neoplasm Metastasis,MESH:D009362,42.9,VEGFA,0
Hydrocortisone,D006854,"Neoplasm Recurrence, Local",MESH:D009364,12.83,AR,0
Hydrocortisone,D006854,"Neoplasm Recurrence, Local",MESH:D009364,12.83,ESR1,0
Hydrocortisone,D006854,"Neoplasm Recurrence, Local",MESH:D009364,12.83,KLK3,0
Hydrocortisone,D006854,"Neoplasm Recurrence, Local",MESH:D009364,12.83,PTGS2,0
Hydrocortisone,D006854,"Neoplasm Recurrence, Local",MESH:D009364,12.83,VEGFA,0
Hydrocortisone,D006854,"Neoplasm Regression, Spontaneous",MESH:D009365,4.28,TGFB1,0
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,CCL2,0
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,CTSB,0
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,IL1B,0
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,IL6,0
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,MMP1,0
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,RELA,6
Hydroxychloroquine,D006886,Neoplasm Invasiveness,MESH:D009361,11.46,TNF,3
Hydroxychloroquine,D006886,Neoplasm Metastasis,MESH:D009362,3.76,IL6,0
Hydroxychloroquine,D006886,Neoplasm Metastasis,MESH:D009362,3.76,MMP1,0
Hydroxychloroquine,D006886,Neoplasm Metastasis,MESH:D009362,3.76,TNF,3
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,CLDN1,0
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,CXCL8,0
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,IL6,0
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,JUN,4
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,NOS2,0
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,OCLN,0
Hydroxychloroquine,D006886,"Cell Transformation, Neoplastic",MESH:D002471,12.58,RELA,6
Hydroxyzine,D006919,"Cell Transformation, Neoplastic",MESH:D002471,3.28,KCNH2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,AHR,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,ALDOA,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,AMBP,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,ANGPTL4,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,ANXA1,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,ANXA2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,CAT,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,CCL2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,CTSD,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,EGF,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,EIF4E,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,ENO1,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,HIF1A,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,IGF1,2
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,IL1B,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,IL1RN,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,IL6,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,LDHB,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,MMP1,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,MMP2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,MMP3,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,MMP9,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,NFE2L2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,NUAK1,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,PLAU,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,PRDX2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,RELA,6
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,SOD2,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,SORL1,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,TGFB1,0
Ibuprofen,D007052,Neoplasm Invasiveness,MESH:D009361,41.82,TNF,3
Ibuprofen,D007052,"Neoplasm Regression, Spontaneous",MESH:D009365,3.89,TGFB1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,ABCB1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,AHR,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,ALDOA,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,ANGPTL4,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,ANXA1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,CAT,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,CYP19A1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,EGF,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,GDF15,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,HSPA1A,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,IGF1,2
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,IL6,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,MMP1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,MMP2,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,MMP9,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,NFE2L2,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,PLAU,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,PML,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,PPIA,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,PTGS2,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,PXN,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,RB1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,SLC7A11,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,SOD2,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,TGFB1,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,TNF,3
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,TNFAIP8,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,TP53,0
Ibuprofen,D007052,Neoplasm Metastasis,MESH:D009362,35.54,VEGFA,0
Ibuprofen,D007052,Carcinogenesis,MESH:D063646,2.55,NFE2L2,0
Ibuprofen,D007052,Anaplasia,MESH:D000708,4.13,HIF1A,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,AKR1C1,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,AKR1C2,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,AKR1C3,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,CAT,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,CCND1,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,CXCL8,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,EGF,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,EPAS1,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,EZH2,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,FOS,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,GCLC,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,HIF1A,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,IL6,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,MMP9,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,NFKB1,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,NOS2,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,PXN,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,RELA,6
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,SLC2A1,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,SOD2,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,TGFB1,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,TP53,0
Ibuprofen,D007052,"Cell Transformation, Neoplastic",MESH:D002471,28.88,TSC22D1,0
Ibuprofen,D007052,Lymphatic Metastasis,MESH:D008207,11.54,ANGPTL4,0
Ibuprofen,D007052,Lymphatic Metastasis,MESH:D008207,11.54,ANXA1,0
Ibuprofen,D007052,Lymphatic Metastasis,MESH:D008207,11.54,MTOR,0
Ibuprofen,D007052,Lymphatic Metastasis,MESH:D008207,11.54,SFN,0
Ibuprofen,D007052,Lymphatic Metastasis,MESH:D008207,11.54,SOD2,0
Ibuprofen,D007052,"Neoplasm Recurrence, Local",MESH:D009364,6.91,DNMT3A,0
Ibuprofen,D007052,"Neoplasm Recurrence, Local",MESH:D009364,6.91,PLAU,0
Ibuprofen,D007052,"Neoplasm Recurrence, Local",MESH:D009364,6.91,PTGS2,0
Ibuprofen,D007052,"Neoplasm Recurrence, Local",MESH:D009364,6.91,VEGFA,0
Idoxuridine,D007065,"Neoplasm Recurrence, Local",MESH:D009364,5.15,TYMS,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,AKR1C2,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,BCL2,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,CAT,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,ENO2,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,FOS,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,GCLC,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,HIF1A,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,IL6,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,KRT15,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,KRT19,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,MAPK8,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,MDM2,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,MMP9,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,NOS2,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,PHGDH,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,POR,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,SLC2A1,0
Ifosfamide,D007069,"Cell Transformation, Neoplastic",MESH:D002471,27.97,TP53,0
Ifosfamide,D007069,"Neoplasm Recurrence, Local",MESH:D009364,4.22,PTGS2,0
Ifosfamide,D007069,"Neoplasm Recurrence, Local",MESH:D009364,4.22,VEGFA,0
Ifosfamide,D007069,Lymphatic Metastasis,MESH:D008207,3.65,SFN,0
Ifosfamide,D007069,Anaplasia,MESH:D000708,4.4,HIF1A,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,AHR,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,ALDOA,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,AXL,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,CAT,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,HIF1A,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,IL1B,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,IL6,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,ITGB1,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,KRT19,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,MMP9,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,MT2A,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,MTDH,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,NFE2L2,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,NUAK1,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,PLAUR,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,TLR4,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,TNF,3
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,TXN,0
Ifosfamide,D007069,Neoplasm Invasiveness,MESH:D009361,27.31,XPC,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,ABCB1,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,AHR,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,ALDOA,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,AXL,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,CAT,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,GDF15,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,IL6,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,ITGB1,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,MMP9,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,MTDH,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,NFE2L2,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,PLAUR,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,PTGS2,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,TLR4,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,TNF,3
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,TNFAIP8,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,TP53,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,TXN,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,VEGFA,0
Ifosfamide,D007069,Neoplasm Metastasis,MESH:D009362,28.28,XPC,0
Ifosfamide,D007069,Carcinogenesis,MESH:D063646,2.76,NFE2L2,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,ABCB1,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,CAT,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,CREB1,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,ERP29,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,MAPK1,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,MAPK3,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,SREBF2,0
Imipramine,D007099,Neoplasm Metastasis,MESH:D009362,9.14,TNF,3
Imipramine,D007099,"Cell Transformation, Neoplastic",MESH:D002471,5.44,ALDH1A1,0
Imipramine,D007099,"Cell Transformation, Neoplastic",MESH:D002471,5.44,CAT,0
Imipramine,D007099,"Cell Transformation, Neoplastic",MESH:D002471,5.44,FOS,0
Imipramine,D007099,"Cell Transformation, Neoplastic",MESH:D002471,5.44,KCNH2,0
Imipramine,D007099,"Cell Transformation, Neoplastic",MESH:D002471,5.44,POR,0
Imipramine,D007099,Neoplasm Invasiveness,MESH:D009361,4.74,CAT,0
Imipramine,D007099,Neoplasm Invasiveness,MESH:D009361,4.74,IL1B,0
Imipramine,D007099,Neoplasm Invasiveness,MESH:D009361,4.74,MAPK1,0
Imipramine,D007099,Neoplasm Invasiveness,MESH:D009361,4.74,MAPK3,0
Imipramine,D007099,Neoplasm Invasiveness,MESH:D009361,4.74,TNF,3
Indapamide,D007190,Neoplasm Invasiveness,MESH:D009361,4.26,MAPK1,0
Indapamide,D007190,Neoplasm Invasiveness,MESH:D009361,4.26,MAPK3,0
Indapamide,D007190,"Cell Transformation, Neoplastic",MESH:D002471,2.77,FOS,0
Indapamide,D007190,Neoplasm Metastasis,MESH:D009362,4.16,MAPK1,0
Indapamide,D007190,Neoplasm Metastasis,MESH:D009362,4.16,MAPK3,0
Indigo Carmine,D007203,Neoplasm Metastasis,MESH:D009362,3.28,AHR,0
Indigo Carmine,D007203,Neoplasm Invasiveness,MESH:D009361,3.31,AHR,0
Indomethacin,D007213,"Neoplasm, Residual",MESH:D018365,6.1,CSF2,0
Indomethacin,D007213,"Neoplasm, Residual",MESH:D018365,6.1,IL2,0
Indomethacin,D007213,Neoplasm Seeding,MESH:D009366,3.57,CDH1,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ACE,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ADORA2B,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,AGTR1,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ALDOA,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ALOX5,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ANGPTL4,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CAT,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CCN4,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CD44,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CDH1,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CFL1,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CSTA,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CTNNB1,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CTU2,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CXCL12,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,CYP19A1,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,DHFR,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EEF1B2,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EEF2,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EGF,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EGFR,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EIF1AX,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EML4,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ENPP2,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,EPO,0
Indomethacin,D007213,Neoplasm Metastasis,MESH:D009362,41.59,ERBB2,0
