Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences
Carnitine,D002331,Neoplasm Metastasis,MESH:D009362,22.23,TNF
Carnitine,D002331,Neoplasm Metastasis,MESH:D009362,22.23,VIM
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,CAT
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,CDH1
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,CYP2E1
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,IL1B
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,IL6
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,MAPK1
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,MAPK3
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,MMP9
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,SNAI1
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,TGFB1
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,TIMP1
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,TNF
Carnitine,D002331,Neoplasm Invasiveness,MESH:D009361,32.85,VIM
Carnitine,D002331,Neoplasm Seeding,MESH:D009366,5.55,CDH1
Carnitine,D002331,"Neoplasm Regression, Spontaneous",MESH:D009365,4.9,TGFB1
Carnitine,D002331,"Neoplasm Recurrence, Local",MESH:D009364,3.95,IDH2
Carnosine,D002336,"Neoplasm Recurrence, Local",MESH:D009364,7.66,PTGS2
Carnosine,D002336,"Neoplasm Recurrence, Local",MESH:D009364,7.66,VEGFA
Carnosine,D002336,Anaplasia,MESH:D000708,5.51,HIF1A
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,CAT
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,CCL2
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,CYP2E1
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,FTH1
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,FTL
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,HIF1A
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,IL1B
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,IL6
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,RELA
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,TGFB1
Carnosine,D002336,Neoplasm Invasiveness,MESH:D009361,34.98,TNF
Carnosine,D002336,"Neoplasm Regression, Spontaneous",MESH:D009365,5.28,TGFB1
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,BCL2
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,CAT
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,FOS
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,HIF1A
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,IL6
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,MAPK8
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,NOS2
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,RELA
Carnosine,D002336,"Cell Transformation, Neoplastic",MESH:D002471,28.45,TGFB1
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,CAT
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,FTL
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,IL6
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,PTGS2
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,TGFB1
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,TNF
Carnosine,D002336,Neoplasm Metastasis,MESH:D009362,18.84,VEGFA
Cefazolin,D002437,Neoplasm Metastasis,MESH:D009362,3.56,DHFR
Cefotaxime,D002439,Neoplasm Metastasis,MESH:D009362,4.06,NPPA
Cefotaxime,D002439,Neoplasm Metastasis,MESH:D009362,4.06,TP53
Cefotaxime,D002439,"Cell Transformation, Neoplastic",MESH:D002471,2.54,TP53
Ceftazidime,D002442,Neoplasm Metastasis,MESH:D009362,4.65,ABCC4
Ceftazidime,D002442,Neoplasm Metastasis,MESH:D009362,4.65,DHFR
Ceftriaxone,D002443,Neoplasm Invasiveness,MESH:D009361,7.34,ACTB
Ceftriaxone,D002443,Neoplasm Invasiveness,MESH:D009361,7.34,CAT
Ceftriaxone,D002443,Neoplasm Invasiveness,MESH:D009361,7.34,EPO
Ceftriaxone,D002443,Neoplasm Invasiveness,MESH:D009361,7.34,IL1B
Ceftriaxone,D002443,Neoplasm Invasiveness,MESH:D009361,7.34,TNF
Ceftriaxone,D002443,Neoplasm Metastasis,MESH:D009362,7.05,CAT
Ceftriaxone,D002443,Neoplasm Metastasis,MESH:D009362,7.05,DHFR
Ceftriaxone,D002443,Neoplasm Metastasis,MESH:D009362,7.05,EPO
Ceftriaxone,D002443,Neoplasm Metastasis,MESH:D009362,7.05,SLC7A11
Ceftriaxone,D002443,Neoplasm Metastasis,MESH:D009362,7.05,TNF
Ceftriaxone,D002443,"Cell Transformation, Neoplastic",MESH:D002471,2.28,CAT
Cefuroxime,D002444,Carcinogenesis,MESH:D063646,3.69,NFE2L2
Cefuroxime,D002444,Neoplasm Invasiveness,MESH:D009361,4.16,CAT
Cefuroxime,D002444,Neoplasm Invasiveness,MESH:D009361,4.16,NFE2L2
Cefuroxime,D002444,Neoplasm Metastasis,MESH:D009362,4.06,CAT
Cefuroxime,D002444,Neoplasm Metastasis,MESH:D009362,4.06,NFE2L2
Cefuroxime,D002444,"Cell Transformation, Neoplastic",MESH:D002471,2.56,CAT
Cephalothin,D002512,Neoplasm Metastasis,MESH:D009362,2.45,TP53
Cephalothin,D002512,"Cell Transformation, Neoplastic",MESH:D002471,2.54,TP53
Charcoal,D002606,Neoplasm Invasiveness,MESH:D009361,2.6,TNF
Charcoal,D002606,Neoplasm Metastasis,MESH:D009362,2.57,TNF
Chloral Hydrate,D002697,"Cell Transformation, Neoplastic",MESH:D002471,9.4,FOS
Chloral Hydrate,D002697,"Cell Transformation, Neoplastic",MESH:D002471,9.4,IL6
Chloral Hydrate,D002697,"Cell Transformation, Neoplastic",MESH:D002471,9.4,SLC2A1
Chloral Hydrate,D002697,Neoplasm Metastasis,MESH:D009362,2.72,IL6
Chloral Hydrate,D002697,Neoplasm Invasiveness,MESH:D009361,12.53,CYP2E1
Chloral Hydrate,D002697,Neoplasm Invasiveness,MESH:D009361,12.53,HMOX1
Chloral Hydrate,D002697,Neoplasm Invasiveness,MESH:D009361,12.53,IL1B
Chloral Hydrate,D002697,Neoplasm Invasiveness,MESH:D009361,12.53,IL6
Chlorambucil,D002699,"Cell Transformation, Neoplastic",MESH:D002471,10.6,AKR1C2
Chlorambucil,D002699,"Cell Transformation, Neoplastic",MESH:D002471,10.6,BCL2
Chlorambucil,D002699,"Cell Transformation, Neoplastic",MESH:D002471,10.6,GCLC
Chlorambucil,D002699,"Cell Transformation, Neoplastic",MESH:D002471,10.6,MDM2
Chlorambucil,D002699,"Cell Transformation, Neoplastic",MESH:D002471,10.6,MYC
Chlorambucil,D002699,"Cell Transformation, Neoplastic",MESH:D002471,10.6,TP53
Chlorambucil,D002699,"Neoplasm Recurrence, Local",MESH:D009364,3.54,H2AX
Chlorambucil,D002699,Neoplasm Metastasis,MESH:D009362,7.2,ABCB1
Chlorambucil,D002699,Neoplasm Metastasis,MESH:D009362,7.2,DHFR
Chlorambucil,D002699,Neoplasm Metastasis,MESH:D009362,7.2,MYC
Chlorambucil,D002699,Neoplasm Metastasis,MESH:D009362,7.2,NFE2L2
Chlorambucil,D002699,Neoplasm Metastasis,MESH:D009362,7.2,TP53
Chlorambucil,D002699,Lymphatic Metastasis,MESH:D008207,4.17,SFN
Chlorambucil,D002699,Neoplasm Invasiveness,MESH:D009361,4.3,AKR1B10
Chlorambucil,D002699,Neoplasm Invasiveness,MESH:D009361,4.3,EDNRB
Chlorambucil,D002699,Neoplasm Invasiveness,MESH:D009361,4.3,NFE2L2
Chlorambucil,D002699,Carcinogenesis,MESH:D063646,3.27,NFE2L2
Chloramphenicol,D002701,Carcinogenesis,MESH:D063646,3.89,CDKN2A
Chloramphenicol,D002701,"Neoplasm Recurrence, Local",MESH:D009364,6.23,ESR1
Chloramphenicol,D002701,"Neoplasm Recurrence, Local",MESH:D009364,6.23,PTGS2
Chloramphenicol,D002701,"Cell Transformation, Neoplastic",MESH:D002471,4.92,CAT
Chloramphenicol,D002701,"Cell Transformation, Neoplastic",MESH:D002471,4.92,ESR1
Chloramphenicol,D002701,"Cell Transformation, Neoplastic",MESH:D002471,4.92,JUN
Chloramphenicol,D002701,Neoplasm Invasiveness,MESH:D009361,6.27,CAT
Chloramphenicol,D002701,Neoplasm Invasiveness,MESH:D009361,6.27,CDKN2A
Chloramphenicol,D002701,Neoplasm Invasiveness,MESH:D009361,6.27,ESR1
Chloramphenicol,D002701,Neoplasm Invasiveness,MESH:D009361,6.27,MMP3
Chloramphenicol,D002701,Neoplasm Metastasis,MESH:D009362,6.0,CAT
Chloramphenicol,D002701,Neoplasm Metastasis,MESH:D009362,6.0,ESR1
Chloramphenicol,D002701,Neoplasm Metastasis,MESH:D009362,6.0,MMP10
Chloramphenicol,D002701,Neoplasm Metastasis,MESH:D009362,6.0,PTGS2
Chloramphenicol,D002701,Lymphatic Metastasis,MESH:D008207,3.96,CDKN2A
Chlorogenic Acid,D002726,Lymphatic Metastasis,MESH:D008207,4.09,AQP3
Chlorogenic Acid,D002726,"Neoplasm Recurrence, Local",MESH:D009364,9.33,AR
Chlorogenic Acid,D002726,"Neoplasm Recurrence, Local",MESH:D009364,9.33,ESR1
Chlorogenic Acid,D002726,"Neoplasm Recurrence, Local",MESH:D009364,9.33,PTGS2
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,CAT
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,CCL2
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,CDH1
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,CYP2E1
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,EGF
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,ESR1
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,HMOX1
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,IL1B
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,IL6
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,MAPK1
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,MAPK3
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,MYD88
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,NFE2L2
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,RELA
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,TLR4
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,TNF
Chlorogenic Acid,D002726,Neoplasm Invasiveness,MESH:D009361,41.53,TXN
Chlorogenic Acid,D002726,Carcinogenesis,MESH:D063646,3.26,NFE2L2
Chlorogenic Acid,D002726,Neoplasm Seeding,MESH:D009366,5.39,CDH1
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,BCL2
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,CAT
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,CCND1
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,CDH1
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,CXCL8
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,EGF
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,ESR1
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,GCLC
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,IL6
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,JUN
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,KRT5
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,MYD88
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,NOS2
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,OCLN
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,RELA
Chlorogenic Acid,D002726,"Cell Transformation, Neoplastic",MESH:D002471,40.95,TRP53
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,CAT
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,CD44
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,CDH1
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,CYP19A1
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,EGF
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,ESR1
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,IL6
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,MAPK1
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,MAPK3
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,NFE2L2
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,PTGS2
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,TLR4
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,TNF
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,TRP53
Chlorogenic Acid,D002726,Neoplasm Metastasis,MESH:D009362,33.83,TXN
Chloroquine,D002738,"Neoplastic Cells, Circulating",MESH:D009360,5.09,ERBB2
Chloroquine,D002738,Neoplasm Seeding,MESH:D009366,4.83,CDH1
Chloroquine,D002738,Carcinogenesis,MESH:D063646,3.38,ERBB2
Chloroquine,D002738,"Neoplasm Recurrence, Local",MESH:D009364,11.81,AR
Chloroquine,D002738,"Neoplasm Recurrence, Local",MESH:D009364,11.81,CXCL9
Chloroquine,D002738,"Neoplasm Recurrence, Local",MESH:D009364,11.81,EGFR
Chloroquine,D002738,"Neoplasm Recurrence, Local",MESH:D009364,11.81,ERBB2
Chloroquine,D002738,"Neoplasm Recurrence, Local",MESH:D009364,11.81,PTGS2
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CALR
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CAT
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CCL2
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CCL5
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CDH1
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CDH2
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CTNNB1
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CTSB
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CTSD
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,CXCL12
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,EGF
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,EGFR
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,FTH1
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,IL1B
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,IL6
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,MAPK1
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,MAPK3
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,MIR155
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,MMP2
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,MMP9
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,MYD88
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,PTEN
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,RELA
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,SNAI1
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,TIMP1
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,TLR4
Chloroquine,D002738,Neoplasm Invasiveness,MESH:D009361,47.42,TNF
Chloroquine,D002738,Lymphatic Metastasis,MESH:D008207,5.36,ERBB2
Chloroquine,D002738,Lymphatic Metastasis,MESH:D008207,5.36,MTOR
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,ABCB1
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,CAT
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,CDH1
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,CDH2
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,CTNNB1
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,CXCL12
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,EGF
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,EGFR
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,ERBB2
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,ERBB3
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,IL2
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,IL6
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,LCN2
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,MAPK1
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,MAPK3
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,MIR155
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,MMP2
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,MMP9
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,NDRG1
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,PTEN
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,PTGS2
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,SNAI1
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,TLR4
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,TNF
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,TP53
Chloroquine,D002738,Neoplasm Metastasis,MESH:D009362,42.96,TRP53
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,BCL2
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,CAT
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,CD34
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,CDH1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,CLDN1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,CTNNB1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,CXCL8
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,EGF
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,ENO2
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,IL6
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,MAPK8
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,MIR155
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,MMP9
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,MUC1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,MYD88
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,NFKB1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,NOS2
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,NOTCH1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,OCLN
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,PTEN
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,RELA
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,SNAI1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,SOD1
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,TP53
Chloroquine,D002738,"Cell Transformation, Neoplastic",MESH:D002471,46.38,TRP53
Chloroquine,D002738,"Neoplasm, Residual",MESH:D018365,10.22,CSF2
Chloroquine,D002738,"Neoplasm, Residual",MESH:D018365,10.22,IL2
Chlorpheniramine,D002744,"Cell Transformation, Neoplastic",MESH:D002471,4.67,CXCL8
Chlorpheniramine,D002744,"Cell Transformation, Neoplastic",MESH:D002471,4.67,KCNH2
Chlorpheniramine,D002744,Neoplasm Metastasis,MESH:D009362,4.67,ABCB1
Chlorpheniramine,D002744,Neoplasm Metastasis,MESH:D009362,4.67,HRH2
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,ALDH1A1
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,CAT
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,CCND1
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,CXCL8
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,ENO2
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,FOS
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,GCLC
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,HIF1A
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,IL6
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,KCNH2
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,MAPK8
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,MDM2
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,MITF
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,MMP9
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,MYC
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,NANOG
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,PIM1
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,SOD1
Chlorpromazine,D002746,"Cell Transformation, Neoplastic",MESH:D002471,15.4,TP53
Chlorpromazine,D002746,"Neoplasm, Residual",MESH:D018365,3.98,IL2
Chlorpromazine,D002746,Anaplasia,MESH:D000708,3.95,HIF1A
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,AHR
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,ALDOA
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,ANGPTL4
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,CALR
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,CAT
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,CTU2
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,CYP2E1
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,FTH1
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,HIF1A
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,HMOX1
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,IL1B
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,IL6
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,ITPK1
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,MAPK1
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,MAPK3
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,MMP9
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,NFE2L2
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,SRC
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,TF
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,TNF
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,TXN
Chlorpromazine,D002746,Neoplasm Invasiveness,MESH:D009361,17.04,XPC
Chlorpromazine,D002746,Lymphatic Metastasis,MESH:D008207,4.14,ANGPTL4
Chlorpromazine,D002746,Lymphatic Metastasis,MESH:D008207,4.14,MT1A
Chlorpromazine,D002746,Carcinogenesis,MESH:D063646,2.44,NFE2L2
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,ABCB1
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,ABCC4
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,AHR
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,ALDOA
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,ANGPTL4
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,CAT
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,CD44
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,CTU2
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,E2F8
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,ERCC4
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,GDF15
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,IBSP
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,IL2
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,IL6
Chlorpromazine,D002746,Neoplasm Metastasis,MESH:D009362,28.36,MAPK1
